,1_mean_energy,1_mean_max,1_mean_min,1_mean_std,1_mean_var,1_x_energy,1_x_max,1_x_mean,1_x_min,1_x_std,1_x_var,1_y_energy,1_y_max,1_y_mean,1_y_min,2_xmean_correlation,2_xy_correlation,2_ymean_correlation,User,activity
10,1.0668250592809545,1.0406379433760682,1.0270878293212404,0.002569635901026585,6.603028663844711e-06,1.0418691170603165,1.0269551132887818,1.0207171639378705,1.014438057107572,0.0023758683571590577,5.64475045054968e-06,0.01931470890668606,-0.13017970032908235,-0.13888572819353753,-0.152086087787927,0.9665911283208717,-0.14649221751410274,-0.37270428405937384,1.0,5.0
11,1.0660263945238742,1.038576581616,1.0270878293212404,0.0023085727728361406,5.329508247480347e-06,1.0416807790132594,1.0276046172772646,1.020625305500459,1.0156638979044028,0.002193835567851851,4.812914498771853e-06,0.018838523626483,-0.1290362718536181,-0.1371759826362964,-0.14975259599391536,0.9652930140820306,-0.17705583709601072,-0.4012928351488249,1.0,5.0
12,1.06671761236749,1.0388508495391617,1.0233206968177124,0.003490626281660463,1.2184471838218748e-05,1.043119774311004,1.0278210681725304,1.021326587615856,1.012065826421959,0.0034488674697946906,1.1894686824208032e-05,0.01805237300756852,-0.11807591318276879,-0.13414225798838508,-0.14975259599391536,0.9695295431008042,-0.15307386612803067,-0.3695444143606865,1.0,5.0
13,1.0656961140859165,1.0388508495391617,1.0233206968177124,0.0033524262172064606,1.123876154181322e-05,1.042632633832123,1.0278210681725304,1.0210885113880666,1.012065826421959,0.0033159765422481067,1.099570042873971e-05,0.017231189691607314,-0.11807591318276879,-0.13115123129265152,-0.13977911927763498,0.9782137746652292,-0.2577844943327799,-0.420727709808902,1.0,5.0
14,1.0665016324458927,1.0374273990233491,1.0253656218440428,0.002060697527547188,4.246474300039094e-06,1.0428681950819139,1.0254953337123023,1.021207445106456,1.0142062835910366,0.001893407237850836,3.5849909683459323e-06,0.017695034072576613,-0.12564073763006886,-0.13297255482026,-0.14078216024399778,0.9594843602512367,-0.343757936334831,-0.5464520029887622,1.0,5.0
15,1.0666289798992354,1.0367762076606222,1.0278732268528987,0.0017038999115750128,2.903274908665336e-06,1.042467709930048,1.025122873281312,1.0210117492123445,1.016282622749067,0.0016569109626071213,2.745353938007657e-06,0.018349979330413612,-0.12737289167787616,-0.13540668902864622,-0.14290227881771267,0.9458488257005477,-0.01012510403996732,-0.27146508838724925,1.0,5.0
16,1.066121338496894,1.0353728242133224,1.0278732268528987,0.0014281406620173835,2.0395857505074503e-06,1.0420566346684887,1.0235657149822897,1.0208107144342,1.016282622749067,0.0014633450084404474,2.1413786137275727e-06,0.01849012622937325,-0.12818169762913265,-0.1359418897633039,-0.14290227881771267,0.9363242905869031,0.09678640219861666,-0.20285636931911236,1.0,5.0
17,1.0660122741819753,1.037402347628618,1.0281856402225318,0.00177079515431067,3.13571547853015e-06,1.0423508774287678,1.0257340182186816,1.0209542840764798,1.0165314091547009,0.0018055063506725502,3.2598531823189093e-06,0.01798399421930118,-0.12818169762913265,-0.13407523266287186,-0.13999573239395519,0.9610711405349541,0.09068457167538842,-0.1299893796843287,1.0,5.0
18,1.0653586669203723,1.0687465018651021,0.9438651042036084,0.01349747855983683,0.00018218192747325492,1.0323048626340512,1.0262712478229232,1.0157874533689748,0.8244275202229796,0.022035605077589115,0.00048556789113547125,0.026572497868434578,0.2974628307435298,-0.1488822261318915,-0.30333458367979643,0.8125749946479408,-0.48316934962904445,-0.716211634395616,1.0,5.0
19,1.0725305308555781,1.0687465018651021,0.9438651042036084,0.014161986506713457,0.00020056186181633402,1.0199612561270424,1.0262712478229232,1.0097019805872645,0.8244275202229796,0.021629724338195114,0.0004678449749463101,0.04894433576864357,0.2974628307435298,-0.20713261314007267,-0.30333458367979643,0.7879725212318842,-0.43319821972039757,-0.7282233396675346,1.0,5.0
20,1.0799988831250287,1.0471401843119061,1.0299869110134157,0.003165697687876167,1.0021641851024508e-05,1.0173190285692686,1.0170129710957097,1.0086181897119386,1.0019727259459907,0.002908703671664953,8.46055704955718e-06,0.06254004392419257,-0.23475651813684062,-0.25004777097111497,-0.25596546593274905,0.9535787151639481,-0.1868478451304653,-0.4737749053437276,1.0,5.0
21,1.0802589456673628,1.0450544204224117,1.0344845480838825,0.002222651462398529,4.9401795233023206e-06,1.0192376648271193,1.016041330928624,1.0095704535270438,1.0037801977333376,0.0022839342977976048,5.216355876656237e-06,0.0608688262293746,-0.2375352603830175,-0.24668000904507925,-0.25467365350035687,0.8952991832225361,0.2344532304855394,-0.22277804659026812,1.0,5.0
22,1.080381338063274,1.0450544204224117,1.0352915401963347,0.002248526187629159,5.05587001645412e-06,1.0193929301498255,1.016041330928624,1.0096471237318216,1.0059543240988933,0.0023816830235892394,5.672414024853181e-06,0.06070388022226164,-0.2375352603830175,-0.2463398162398036,-0.25752791060368585,0.8759254325832644,0.3084055411854135,-0.18752581877395164,1.0,5.0
23,1.0805699317745299,1.0454216238978655,1.03509907639301,0.0022761727408490487,5.18096234618427e-06,1.0194282857947483,1.0170196965941183,1.0096643872146926,1.0041889094081649,0.0024844943649263876,6.172712249350974e-06,0.06080785461567771,-0.2351052118815523,-0.2465465520215056,-0.25752791060368585,0.8780407548400692,0.36797810315571006,-0.12067538589477475,1.0,5.0
24,1.0813877266392085,1.0454216238978655,1.03509907639301,0.0022290994789367744,4.9688844869961995e-06,1.0214566275570136,1.0170196965941183,1.010669075043184,1.0041889094081649,0.0021668550893497564,4.6952609782409405e-06,0.05966242335416888,-0.2351052118815523,-0.2442358405463071,-0.25101339205089757,0.9352439438277637,0.04433075625113945,-0.31146779660719015,1.0,5.0
25,1.0813058634985055,1.0433928372122334,1.033948173938014,0.002048949570048781,4.198194340603085e-06,1.0210364477387521,1.0140879646807837,1.0104614110647159,1.0038747766807268,0.0020559074417623893,4.226755409093973e-06,0.059977592633090986,-0.23875450430268572,-0.2448873865056193,-0.25157488520134397,0.9457893241141431,0.08466698668918023,-0.24252343649025418,1.0,5.0
26,1.0802452008239212,1.0433928372122334,1.033948173938014,0.0021470297233181445,4.609736632811587e-06,1.019465434055861,1.0140879646807837,1.0096835334575431,1.0038747766807268,0.0021547036991620663,4.642748031182692e-06,0.06045515554406895,-0.23875450430268572,-0.24586053457257037,-0.25173592811232187,0.9499380111117162,0.06438713853549215,-0.24926597250197696,1.0,5.0
27,1.0796028688273234,1.046489972755174,1.0341224859330833,0.002228764769609963,4.967392398254551e-06,1.0193198012213827,1.0181423221524257,1.009611375793625,1.0053692007329582,0.002172158421699775,4.718272208961256e-06,0.05995151564985582,-0.2372119157627953,-0.24483018115478195,-0.25173592811232187,0.9418815108412556,0.012132273346956057,-0.32337226087313387,1.0,5.0
28,1.0794879511539748,1.046489972755174,1.0341224859330833,0.0020830275620949117,4.3390038244470705e-06,1.0201914412836235,1.0181423221524257,1.0100431889242514,1.0057420520954505,0.0020591729614431353,4.240193285138492e-06,0.0589989755599855,-0.2372119157627953,-0.2428855567107311,-0.24971309252254906,0.9625502137736164,0.005516789761979694,-0.26414125017246015,1.0,5.0
29,1.0796317250185117,1.0441908329268472,1.0327857117254848,0.0019768611754511505,3.907980107006104e-06,1.0198861347113917,1.0150732353562475,1.0098922211002759,1.003888420473336,0.0019685590646764694,3.875224791119896e-06,0.059472575225547705,-0.23755922650272318,-0.2438521322341685,-0.2515435934069854,0.9375785918831205,0.08706799996532197,-0.26371856162733864,1.0,5.0
30,1.0801031208837084,1.0440425416680343,1.0327857117254848,0.0022422049864059676,5.027483201063786e-06,1.0190571715166157,1.0141012531414926,1.0094813788712242,1.003888420473336,0.0021360846056127404,4.562857442335737e-06,0.06073235990660768,-0.23886196674407617,-0.24641937295079896,-0.2520795691226875,0.9415740525174698,-0.055303509328764384,-0.3872171148626908,1.0,5.0
31,1.081479766853716,1.0440425416680343,1.0327069117444976,0.0024236542092857245,5.874099726188411e-06,1.0197360729350975,1.0140490563767388,1.0098173410551947,1.0031831739511203,0.0022497226122293584,5.061251831976087e-06,0.06136313525051628,-0.23980428630489828,-0.2477007918677813,-0.25288483485307106,0.9627731274304029,-0.23438983529471508,-0.48691396053070984,1.0,5.0
32,1.081228610057633,1.0439058568150041,1.0327069117444976,0.002210453344059618,4.886103986264347e-06,1.02032871618258,1.0139562197243208,1.0101112692793925,1.0031831739511203,0.001994906988599093,3.979653893161502e-06,0.060554327124168014,-0.2386717389867376,-0.24605251878301296,-0.25288483485307106,0.9198426390127769,-0.11714775772087559,-0.4961634352829393,1.0,5.0
33,1.0808587253289397,1.0442107556404898,1.0338203008871933,0.0019253623764097993,3.70702028049439e-06,1.0215721912319162,1.0148421770996763,1.010726900593549,1.0061054667994855,0.0018322719997872063,3.3572206812042084e-06,0.05901943895959328,-0.23297506987623764,-0.24291369528663065,-0.2522343541215932,0.8981921713282037,0.055900637976821585,-0.38754365532120194,1.0,5.0
34,1.0808334965522917,1.0442107556404898,1.0338203008871933,0.0018998060221728371,3.6092629218841787e-06,1.0219791280632604,1.0148421770996763,1.0109281273505226,1.0051151283675157,0.0018666111532312036,3.4842371973671237e-06,0.05859207368939529,-0.23297506987623764,-0.24203925285276065,-0.24905981220181383,0.9250266158716656,0.06435234239262173,-0.3182496459655326,1.0,5.0
35,1.079913247132172,1.0433427069941197,1.0351219108449377,0.0016251806179335153,2.6412120409067626e-06,1.020739632451874,1.014315261380493,1.0103152619400089,1.0051151283675157,0.0016526510582490087,2.7312555203315685e-06,0.05891847071889397,-0.23663782136962386,-0.24271493188033377,-0.24905981220181383,0.9133623832140505,0.1641038915128727,-0.2502548023302499,1.0,5.0
36,1.0789177177048623,1.0447540723763828,1.0322747304932485,0.0020854407573861478,4.349063152567309e-06,1.0205889544327493,1.0186616912345856,1.010240050098407,1.0056622930250565,0.0020089722778811525,4.035969613294987e-06,0.058146752006557556,-0.2270075995372265,-0.24110502665654715,-0.2490083789856472,0.8995674688677667,0.1021330011748294,-0.3420144601812259,1.0,5.0
37,1.0788575539770064,1.0647316916602452,1.0263248245054084,0.005848424998231533,3.42040749599395e-05,1.0190072583375156,1.0353867111099624,1.0094406489843637,0.9894092824374882,0.006099719776828505,3.7206581355832787e-05,0.057475187619677126,-0.1682227971497997,-0.23884681265558153,-0.331832352453056,0.6672111579194715,0.40064072538770934,-0.3263574255337962,1.0,5.0
38,1.0992219243269452,1.277277745105045,0.8925703949274011,0.057001293764613895,0.003249147490839811,0.9976822520910515,1.2128247743216678,0.9970609413468623,0.7686754600803891,0.0598966393516073,0.003587607405616512,0.0894818429525695,-0.12364092790896597,-0.27848600979852056,-0.6149753306428086,0.7995316010948734,0.2684827023454888,-0.31432345110655463,1.0,5.0
39,1.1031527212710024,1.277277745105045,0.8925703949274011,0.05655240732258782,0.0031981747739798843,0.9781989245527227,1.2128247743216678,0.9873222757284745,0.7686754600803891,0.058548507067788705,0.0034279276798669035,0.11514680721192154,-0.12364092790896597,-0.3243658487658856,-0.6149753306428086,0.8441626167007765,0.21036778056375782,-0.27846533831611553,1.0,5.0
40,1.08716135643526,1.0593317181130086,1.0369572383476438,0.0032377733349608253,1.0483176168583345e-05,0.9793048018872694,1.0012419599528832,0.9895942360534538,0.9849556356746169,0.002851520425684078,8.131168738093506e-06,0.10778356919708339,-0.3168344706256148,-0.3282573897214642,-0.3457651924771631,0.8391588264929917,-0.004742904067663352,-0.5476542914939074,1.0,5.0
41,1.086128919156028,1.0474381213222232,1.0355799973928619,0.002708078112707234,7.333687064523974e-06,0.9800717103908445,0.9950394623056765,0.9899827454914386,0.9844710572109862,0.0024358476172208717,5.933353614320598e-06,0.10602460880268136,-0.3128085282475417,-0.3255739217403663,-0.3358437524644639,0.8076766860513963,0.07996466957404848,-0.5230989390520583,1.0,5.0
42,1.0866514103635954,1.0542974332954267,1.0329152953427923,0.003488231478163556,1.2167758845251107e-05,0.981273301434761,0.9986645378774586,0.9905876466848076,0.9842328972290376,0.003083954927662336,9.510777995852805e-06,0.10533804046519768,-0.3128085282475417,-0.324505393764949,-0.3379361815850002,0.8513124108848973,-0.021773100575421228,-0.543013277307506,1.0,5.0
43,1.0871027448894826,1.0542974332954267,1.0329152953427923,0.00348641723526241,1.2155105138334787e-05,0.9841737429812558,0.9986645378774586,0.9920500818725779,0.9842328972290376,0.0032377255185918993,1.0482866533741182e-05,0.10286472409338178,-0.3086294193929139,-0.3206656547386239,-0.3379361815850002,0.835570312359895,0.08244211052343146,-0.4785531341839555,1.0,5.0
44,1.0847995740412426,1.0496918464589295,1.0314926249972078,0.0033164395969854845,1.0998771600453243e-05,0.9867758819300154,1.0038770997437774,0.9933606706093805,0.9867773500030245,0.003250488152505346,1.0565673229577619e-05,0.09795776581724876,-0.2847489928340002,-0.31283418227001947,-0.3291270081228282,0.6067934653967473,0.37341573211001944,-0.5105141517214135,1.0,5.0
45,1.0849644518561017,1.0512863649623598,1.0314926249972078,0.00412017463819367,1.6975839049214336e-05,0.9861622546775763,1.0038770997437774,0.9930487609836252,0.9820327275375053,0.004071704091002765,1.657877420468865e-05,0.0987510561823785,-0.2847489928340002,-0.31393961138567994,-0.34249488696355535,0.4505093710649901,0.47993936553135735,-0.5666382887588293,1.0,5.0
46,1.086384532684735,1.053976264539055,1.0283960997842128,0.0044146323074381166,1.9488978409876393e-05,0.9818686514540244,1.0017631217838185,0.9908835158697253,0.9788873273633266,0.004323932889540739,1.869639563325212e-05,0.10447955487521726,-0.2930369354299709,-0.3230405338701744,-0.34249488696355535,0.6809879830270619,0.3281606665054201,-0.4680663610947369,1.0,5.0
47,1.0859027581658967,1.053976264539055,1.0283960997842128,0.003331198986486222,1.1096886687566834e-05,0.9789665017271152,1.0017631217838185,0.9894226499180995,0.9788873273633266,0.0030685034289327446,9.415713293372012e-06,0.10686314312770964,-0.3152379941623321,-0.3268742295045196,-0.33905252522573043,0.9239574466739052,-0.13378256240662098,-0.5024411630073274,1.0,5.0
48,1.0863669032619336,1.0457908551826105,1.038044766583134,0.001803763814622558,3.253563898941722e-06,0.9794887220069267,0.9938388119398085,0.9896893667128772,0.9839323134722715,0.0019278455005383092,3.7165882739458044e-06,0.10676416645817706,-0.31720787034804193,-0.3267330613275329,-0.33418577432789354,0.8508440704460188,0.2980235011551522,-0.24738413858855032,1.0,5.0
49,1.0867424446383034,1.049042445464982,1.0363171451887703,0.002290347764913076,5.245692884242322e-06,0.9806121842567037,0.9972354820404343,0.9902560313087312,0.9848068818728856,0.0022867014276616656,5.2290034192698995e-06,0.10603641481381379,-0.31720787034804193,-0.32561742331637406,-0.33238343339156096,0.9034159402851789,0.10233567045168472,-0.3337909732846315,1.0,5.0
50,1.0857968565796972,1.049042445464982,1.0363171451887703,0.0024376907128875005,5.942336011697971e-06,0.9802569864294486,0.9972354820404343,0.9900766962513932,0.9846096174860559,0.002274578299337058,5.173706439815064e-06,0.10546874551472239,-0.31275909352707243,-0.3247365194285626,-0.34298584502750956,0.8646706065516074,0.038602478419725236,-0.46836386195743107,1.0,5.0
51,1.0855002996851173,1.0547805405760353,1.034413938183161,0.0036843256102247006,1.3574255202157611e-05,0.9799174126872648,0.9999987598634799,0.9899033855039397,0.9831723080037809,0.0029644450489825715,8.787934448437281e-06,0.1055211222072388,-0.31159441140062805,-0.32478536719511225,-0.34298584502750956,0.8637982616472478,-0.19364602995152172,-0.6614647601045258,1.0,5.0
52,1.0861574216626186,1.0547805405760353,1.034413938183161,0.0035435063968647764,1.255643758462159e-05,0.9800114210708607,0.9999987598634799,0.9899510820078855,0.9831723080037809,0.002891349389304547,8.359901291031778e-06,0.10604367440208405,-0.31159441140062805,-0.3256003803505147,-0.3420112127306283,0.8869868789446904,-0.23338703714156572,-0.6558991879217251,1.0,5.0
53,1.0865347975309654,1.0460359587686738,1.0378148589105234,0.0018411129016474735,3.3896967166127795e-06,0.980571678810407,0.9941696427888742,0.9902366633882737,0.9861078700640447,0.001749254405463924,3.059890975034946e-06,0.1058250104481427,-0.3172266662771013,-0.32529200827353555,-0.3343503337240976,0.8401092060858016,0.10718176490212304,-0.44850028382134577,1.0,5.0
54,1.0861838739944156,1.0460359587686738,1.0378148589105234,0.0017964818521763483,3.2273470451989633e-06,0.9815394118860715,0.9947473334021422,0.99072482492025,0.9861078700640447,0.0019418758012071152,3.770881627313776e-06,0.10452083543451242,-0.31551412429782555,-0.3232761185970468,-0.332087235382323,0.8045587280309364,0.3435889059995784,-0.2807347144815188,1.0,5.0
55,1.0857241252247962,1.0473316254879161,1.0383908542243219,0.001923037764544693,3.6980742438650503e-06,0.9804408335012061,0.9947473334021422,0.990169813523889,0.9846632881019434,0.0021494390327816723,4.620088155645411e-06,0.10516317895147925,-0.31551412429782555,-0.3242507671707556,-0.3353274372708219,0.6910336083740904,0.4570148172696947,-0.3267749279166271,1.0,5.0
56,1.0856895657174364,1.0480844612298486,1.0369535829414709,0.002504412762468279,6.272083284813998e-06,0.9783907396009424,0.9937298512987207,0.9891335486189043,0.9839160777283512,0.0023703977240849593,5.618785370347155e-06,0.10716081498371416,-0.31641442046441787,-0.3273141483422774,-0.33701809898845336,0.7727534542714128,0.19474447578988338,-0.47180805774268314,1.0,5.0
57,1.0857829981349338,1.0480844612298486,1.0369535829414709,0.0025614559473909116,6.5610565704242716e-06,0.9773614960122063,0.9937298512987207,0.9886130467246659,0.9839160777283512,0.002407869669115729,5.79783634344749e-06,0.10819679632581135,-0.3171348666497088,-0.32891097492746596,-0.33701809898845336,0.8847341052474241,0.024019687787814468,-0.4442090480199896,1.0,5.0
58,1.0832809535280112,1.0580851406499054,0.9636246962958844,0.012237853721456828,0.00014976506370777476,0.9742586239402946,1.001708375347609,0.9869969033461027,0.9113367647104114,0.009833807153387223,9.67037631300097e-05,0.10773467793712775,0.190051603535779,-0.3234362164688352,-0.37772328304188935,0.9178204044988579,-0.8385681921290146,-0.8401558120930624,1.0,5.0
59,1.083818492997177,1.0580851406499054,0.9636246962958844,0.012485519242322628,0.0001558881907504086,0.976172934743968,1.001708375347609,0.9879630071283552,0.9113367647104114,0.010151941142248043,0.00010306190895566849,0.10606468523427305,0.190051603535779,-0.3208584742898716,-0.37772328304188935,0.911937597843939,-0.8167806545790078,-0.8312120178555853,1.0,5.0
60,1.0861645245433693,1.0485120911937682,1.0334489214951836,0.003157312463976703,9.96862199518264e-06,0.980724145706459,0.9970019090976596,0.9903119051193796,0.984267608133966,0.002557675176291847,6.5417023074195324e-06,0.1042865192012472,-0.3140443251457679,-0.3228973907310057,-0.33471039091068605,0.8774754571553749,-0.2143304612903906,-0.652255586755006,1.0,5.0
61,1.0868075721573967,1.0468127469301682,1.035125185526821,0.0020364421837355223,4.147096767697502e-06,0.9807187492595233,0.9945598094317558,0.9903106480430673,0.9850850774715337,0.001898865169522137,3.605688932024334e-06,0.10454310469897016,-0.31549136084438156,-0.3233109843646648,-0.33027401311958077,0.8123786321225848,0.10718271459137234,-0.48629189023253255,1.0,5.0
62,1.0870147698619075,1.0468127469301682,1.0379335563012075,0.0019307119971401208,3.7276488159007935e-06,0.9806393891414643,0.9945598094317558,0.9902706699000123,0.9859164347770145,0.0018503281842965217,3.423714389602063e-06,0.10468225634449566,-0.31596359887310704,-0.3235289937334878,-0.33027401311958077,0.8352635882363735,0.1318405678518135,-0.42884573922694935,1.0,5.0
63,1.0859655967454511,1.0456117738871964,1.0379335563012075,0.0017831471040206579,3.179613594577259e-06,0.9795593874464982,0.9933498492624899,0.989725224573204,0.9853951760222919,0.0018442621967520157,3.4013030503685705e-06,0.10475700908126019,-0.3164860786124305,-0.3236480259169343,-0.3306599785784846,0.8613703505666477,0.2597832925288548,-0.2598160538080541,1.0,5.0
64,1.0863120090852596,1.0482875206861457,1.037869042732905,0.0023194370340334147,5.379788154845723e-06,0.9788899383459347,0.994805486521561,0.9893858920984807,0.9846289042228833,0.002355921494510538,5.5503660882967665e-06,0.10598891611890705,-0.3147964903901892,-0.3255437014343127,-0.33290468502795434,0.8999260844310285,0.15570221302887657,-0.2853788597900124,1.0,5.0
65,1.0871261563491896,1.0482875206861457,1.037869042732905,0.0024293612034473485,5.901795856815148e-06,0.9776263294056972,0.994805486521561,0.9887469393319095,0.9839881547235484,0.0024244894239855252,5.878148967017664e-06,0.10790081882770677,-0.3147964903901892,-0.3284571620091558,-0.33533073616783327,0.8276641744055391,0.20317614973697642,-0.3771742934479571,1.0,5.0
66,1.0877423690953931,1.0481719174080861,1.0380279288533165,0.0020621327977819203,4.25239167568789e-06,0.9762943136913921,0.9926975250495818,0.988074567656352,0.9839881547235484,0.0017298455894531868,2.992365763350643e-06,0.10948622401369931,-0.32343469410454584,-0.33086945771956894,-0.33795722039306964,0.845393481096909,-0.09104734745978417,-0.6041238762088361,1.0,5.0
67,1.0872920399939268,1.047693745956715,1.0387270465385743,0.0020997970007197776,4.409147444231773e-06,0.9770398955029185,0.9951385752020274,0.9884512000307546,0.9845750377608089,0.0020401675212760807,4.162283514869788e-06,0.10811808525849546,-0.3209751765325739,-0.32878906943406266,-0.33795722039306964,0.8066786745861736,0.1892024823571446,-0.4238334495170007,1.0,5.0
68,1.0865851700143991,1.047693745956715,1.039076282262891,0.0018365945795962304,3.3730796498022543e-06,0.9766748125287897,0.9951385752020274,0.9882666202242928,0.9845910361224227,0.001984759925846421,3.939271963245889e-06,0.10755924489122778,-0.3209751765325739,-0.32794857036148956,-0.3358774043987584,0.8486866494573592,0.3039768294656623,-0.23925366017163377,1.0,5.0
69,1.0871172407360192,1.0471881976352666,1.0393040458201115,0.0017340675384108551,3.0069902277702824e-06,0.9772228475792716,0.9936121659023408,0.9885443830365993,0.9845910361224227,0.001696802120256117,2.8791374353056544e-06,0.10749765028728465,-0.31986417631918856,-0.3278542141754624,-0.3358774043987584,0.8156860215624869,0.13592801074319835,-0.4539070454752354,1.0,5.0
70,1.0872845381029215,1.0494238346338638,1.0390678858794058,0.002219109520498748,4.924447063968184e-06,0.977863576508435,0.9937252951905855,0.9888678494384274,0.9841792289200398,0.001998195007046284,3.9927832861847e-06,0.10700486262878188,-0.31986417631918856,-0.3271001500902761,-0.33860863161801297,0.8838815335936715,-0.06436855056642311,-0.517592753065434,1.0,5.0
71,1.0867277747729798,1.0494238346338638,1.038973109718639,0.0022983742994435574,5.282524420342664e-06,0.9782564187332476,0.9937252951905855,0.9890662188050412,0.9841792289200398,0.0021162077638126734,4.478335299621036e-06,0.106122443034061,-0.31809333070170204,-0.3257426099748677,-0.33860863161801297,0.843365946653331,0.04710963736032372,-0.4908852597684744,1.0,5.0
72,1.0870817947030547,1.0478127228751137,1.0382588770905634,0.002053498620275576,4.216856583473694e-06,0.9796604084949956,0.9941236070102337,0.9897759877120359,0.9844416426870919,0.001985463246295908,3.942064302391886e-06,0.10520833039988521,-0.3176647650166847,-0.32434512751658195,-0.3312554853160464,0.8826148610959129,0.01293954274592377,-0.4508479444057996,1.0,5.0
73,1.0868397344647247,1.0478127228751137,1.0382588770905634,0.002020167067932576,4.081074982359302e-06,0.9793168540354695,0.9941236070102337,0.9896023584215959,0.9844416426870919,0.002016658373142036,4.066910993963884e-06,0.10524342385981596,-0.3176647650166847,-0.32440114819243815,-0.3312554853160464,0.9011984325477944,0.09919391020581562,-0.3307735176044017,1.0,5.0
74,1.0868798527017092,1.0467452344087582,1.0386191571213403,0.0018352816033930831,3.3682585637530857e-06,0.9799942701907705,0.994192311332076,0.9899449836735076,0.9861763746053797,0.0017977231470336721,3.2318085133806502e-06,0.10457149552028489,-0.3174524411153369,-0.32336244770087064,-0.329392235918033,0.8752096797790445,0.17472473298010904,-0.31144015229211763,1.0,5.0
75,1.0857958037930338,1.0472254339327964,1.032985482517702,0.0029248952790479473,8.55501239339697e-06,0.980661405998714,0.9945759004580645,0.9902809149217583,0.983386128488029,0.0022731503612502227,5.167212564852018e-06,0.10266030870294687,-0.29929611193589767,-0.3203403856117585,-0.33471881373345114,0.7534647433742996,-0.04204224424714029,-0.6657049550652138,1.0,5.0
